"from","to"
"GPR182","SEL1L3"
"MC1R","NF2"
"ANKRD28","ZNF276"
"CAPZB","FYB"
"FYB","NRAS"
"LRRC58","TCEB2"
"FHL3","PRR5L"
"PCDHB7","RNF149"
"H2AFY","HSD3B2"
"COPS3","PHYH"
"CRYAA","SESN2"
"SRPK2","STON1"
"FCHSD1","MBNL1"
"DNMT1","SFRP1"
"BSDC1","NRAS"
"ABCA3","RNF149"
"MEIS1","TLX2"
"ZBTB12","ZMYM2"
"TCEB2","ZSWIM6"
"PRKACA","RGS13"
"DDIT3","TXNDC2"
"ST8SIA1","ZMYM2"
"GUCY1B2","TSG101"
"FNDC7","SNIP1"
"RAN","SYTL2"
"DBN1","SCN11A"
"NRAS","PCDH18"
"RAN","SQLE"
"MDFIC","RHOF"
"IFITM1","PRRT2"
"BAALC","CHEK2"
"GAD2","PRKACA"
"SLC17A6","SRPK2"
"RAN","TMEM194B"
"CDH12","CHEK2"
"MPZ","NRAS"
"RAB4A","SLC9A7"
