"gene_list","mutation","precog_metaZ","tot_int","mut_int","network_score"
"EXOC2",NA,NA,NA,NA,NA
"EXOC8",NA,NA,NA,NA,NA
"PRKAA1",NA,NA,NA,NA,NA
"PYCARD",NA,NA,NA,NA,NA
"BIN1",NA,NA,NA,NA,NA
"NLRX1",NA,NA,NA,NA,NA
"AHNAK2",NA,NA,NA,NA,NA
"HSD17B10",NA,NA,NA,NA,NA
"CLIP1",NA,NA,NA,NA,NA
"STK3",NA,NA,NA,NA,NA
"ATL3",NA,NA,NA,NA,NA
"PLAUR",NA,NA,NA,NA,NA
"GNL3L",NA,NA,NA,NA,NA
"KLF15",NA,NA,NA,NA,NA
"RUNX1T1",NA,NA,NA,NA,NA
"FAM175B",NA,NA,NA,NA,NA
"NUAK1",NA,NA,NA,NA,NA
"ASF1A",NA,NA,NA,NA,NA
"MRPL12",NA,NA,NA,NA,NA
"MRPL37",NA,NA,NA,NA,NA
"EMG1",NA,NA,NA,NA,NA
"DLG5",NA,NA,NA,NA,NA
"FTSJ3",NA,NA,NA,NA,NA
"TNF",NA,NA,NA,NA,NA
"RBM19",NA,NA,NA,NA,NA
"VEZT",NA,NA,NA,NA,NA
"H3F3B",NA,NA,NA,NA,NA
"GOLGA5",NA,NA,NA,NA,NA
"CABIN1",NA,NA,NA,NA,NA
"DNAJB12",NA,NA,NA,NA,NA
"TP53RK",NA,NA,NA,NA,NA
"LIMK2",NA,NA,NA,NA,NA
"CALR3",NA,NA,NA,NA,NA
"CD109",NA,NA,NA,NA,NA
"SPATA5L1",NA,NA,NA,NA,NA
"MYO9A",NA,NA,NA,NA,NA
"ZFYVE21",NA,NA,NA,NA,NA
"LRP6",NA,NA,NA,NA,NA
"APEH",NA,NA,NA,NA,NA
"MLLT6",NA,NA,NA,NA,NA
"FOXC1",NA,NA,NA,NA,NA
"CAT",NA,NA,NA,NA,NA
"DHRS4",NA,NA,NA,NA,NA
"S100A4",NA,NA,NA,NA,NA
"COBL",NA,NA,NA,NA,NA
"EHBP1",NA,NA,NA,NA,NA
"FAM171A1",NA,NA,NA,NA,NA
"MACF1",NA,NA,NA,NA,NA
"MAP4K5",NA,NA,NA,NA,NA
"MARK3",NA,NA,NA,NA,NA
"SLC12A7",NA,NA,NA,NA,NA
"VAMP2",NA,NA,NA,NA,NA
"ZFYVE9",NA,NA,NA,NA,NA
"CC2D1A",NA,NA,NA,NA,NA
"PTPN23",NA,NA,NA,NA,NA
"YIPF5",NA,NA,NA,NA,NA
"GLP1R",NA,NA,NA,NA,NA
"ZBTB11",NA,NA,NA,NA,NA
"ZNF22",NA,NA,NA,NA,NA
"NGRN",NA,NA,NA,NA,NA
"KRR1",NA,NA,NA,NA,NA
"FTL",NA,NA,NA,NA,NA
"UACA",NA,NA,NA,NA,NA
"EXOC5",NA,NA,NA,NA,NA
"TTC23",NA,NA,NA,NA,NA
"RDH11",NA,NA,NA,NA,NA
"CDK5RAP3",NA,NA,NA,NA,NA
"VRK2",NA,NA,NA,NA,NA
"SPCS1",NA,NA,NA,NA,NA
"CYP51A1",NA,NA,NA,NA,NA
"SNX9",NA,NA,NA,NA,NA
"FKBP6",NA,NA,NA,NA,NA
"WDTC1",NA,NA,NA,NA,NA
